"","clustering_prop","cluster"
"116",0.0650843114929439,116
"117",0.0605140092272639,117
"118",0.061607674541367,118
"119",0.0647635885269313,119
"120",0.0594941101953437,120
"121",0.0625121133055226,121
"122",0.0462386300100415,122
"123",0.0721562528935225,123
"124",0.0765790225948367,124
"125",0.073387829083011,125
"126",0.0674255891448362,126
"127",0.0544940391552067,127
"128",0.0717296913487257,128
"129",0.0709214694743739,129
"130",0.0749625788461331,130
"131",0.0744301787225521,131
"132",0.0703217175279302,132
"133",0.0544651740882656,133
"134",0.0727111036247244,134
"135",0.0758509814619881,135
"136",0.0798664329964662,136
"137",0.064680200555768,137
"138",0.0742698172395458,138
"139",0.0771627383929797,139
"140",0.0719574046545947,140
"141",0.0624640048606207,141
"142",0.0740902123785787,142
"143",0.0787663532230429,143
"144",0.0746675137174014,144
"145",0.073083142265299,145
"146",0.0762935791550855,146
"147",0.0844014557358849,147
"148",0.0802480933260213,148
"149",0.0813770381663858,149
"150",0.0817170045103591,150
"151",0.0736861014414028,151
"152",0.063131108629927,152
"153",0.0715372575691181,153
"154",0.071636681688582,154
"155",0.0643851354270364,155
"156",0.0629579182282801,156
"157",0.0495677343972527,157
"158",0.0651901500717281,158
"159",0.0574062036866014,159
"160",0.063538426796763,160
"161",0.0707771441396682,161
"162",0.078006239793593,162
"163",0.0734583881355338,163
"164",0.0740581400819774,164
"165",0.0665917094332033,165
"166",0.0280472233778049,166
"167",0.0707129995464657,167
"168",0.0629130170130384,168
"169",0.0719509901952744,169
"170",0.0713416165598504,170
"171",0.0702800235423486,171
"172",0.0648982921726566,172
"173",0.0721722890418231,173
"174",0.0645711547473237,174
"175",0.0745648823682774,175
"176",0.0668290444280527,176
"177",0.0692184305248468,177
"178",0.0710882454167004,178
"179",0.0754083837688906,179
"180",0.0733333061787889,180
"181",0.0696225414620227,181
"182",0.0675442566422608,182
"183",0.0728522217297699,183
"184",0.0666077455815039,184
"185",0.0779773747266518,185
"186",0.0790934906483758,186
"187",0.0815245707307516,187
"188",0.0767393840778431,188
"189",0.0770857648811367,189
"190",0.0746161980428394,190
"191",0.0776277866936981,191
"192",0.079988307723551,192
"193",0.0810146212147915,193
"194",0.0793115822652644,194
"195",0.0546768512458339,195
"196",0.0595325969512652,196
"197",0.0650201668997414,197
"198",0.0758285308543672,198
"199",0.0641253498245661,199
"200",0.0602927103807152,200
"201",0.0721081444486206,201
"202",0.0747252438512837,202
"203",0.0629515037689599,203
"204",0.061582016704086,204
"205",0.0671561818533855,205
"206",0.0664634202467982,206
"207",0.0496286717607951,207
"208",0.060693614088231,208
"209",0.0736828942117426,209
"210",0.0653088175691528,210
"211",0.0758317380840273,211
"212",0.0693916209264936,212
"213",0.0623934458080979,213
"214",0.0640547907720434,214
"215",0.0735481905660173,215
"216",0.0706007465083612,216
"217",0.0729773036865149,217
"218",0.0715148069614972,218
"219",0.0709118477853935,219
"220",0.0698406330789113,220
"221",0.0703794476618125,221
"222",0.0699240210500746,222
"223",0.0786091989696967,223
"224",0.0785675049841151,224
"225",0.0721305950562415,225
"226",0.0769574756947316,226
"227",0.0784744953239714,227
"228",0.0869704466936461,228
"229",0.0728361855814693,229
"230",0.0820024479501104,230
"231",0.082679173408397,231
"232",0.0715212214208175,232
"233",0.0698823270644929,233
"234",0.0683781363538937,234
"235",0.0640579980017035,235
"236",0.0640483763127231,236
"237",0.0765180852312943,237
"238",0.0729484386195737,238
"239",0.0614344841397201,239
"240",0.0600617898451861,240
"241",0.0648662198760553,241
"242",0.0778394638512664,242
"243",0.0724545252519143,243
"244",0.0644236221829579,244
"245",0.0742409521726046,245
"246",0.0501578646547159,246
"247",0.0667681070645103,247
"248",0.0626339880326074,248
"249",0.0606583345619696,249
"250",0.0722300191757054,250
"251",0.0722236047163852,251
"252",0.0768195648193462,252
"253",0.0665436009883014,253
"254",0.0723903806587117,254
"255",0.0675923650871627,255
"256",0.074224916024304,256
"257",0.0839460291241469,257
"258",0.0675667072498817,258
"259",0.0612484648194328,259
"260",0.069731587270467,260
"261",0.0745905402055584,261
"262",0.073920229206592,262
"263",0.0801165969099561,263
"264",0.0793404473322055,264
"265",0.0744494221005128,265
"266",0.0822558190932604,266
"267",0.0668514950356735,267
"268",0.0685288761479196,268
"269",0.0793147894949245,269
"270",0.0786541001849385,270
"271",0.0671048661788235,271
"272",0.0686026424301025,272
"273",0.0666943407823273,273
"274",0.0638848076000567,274
"275",0.0768003214413855,275
"276",0.0734166941499522,276
"277",0.0904278402672623,277
"278",0.0871276009469923,278
"279",0.0654210706072572,279
"280",0.0687181026978671,280
"281",0.0343686730379139,281
"282",0.060465900782362,282
"283",0.0554241357566434,283
"284",0.0474092688359876,284
"285",0.0597987970130557,285
"286",0.0687533822241285,286
"287",0.0545421476001086,287
"288",0.0629130170130384,288
"289",0.0686058496597626,289
"290",0.0692986112663499,290
"291",0.0757643862611646,291
"292",0.0656776489800673,292
"293",0.0653986199996363,293
"294",0.0689843027596576,294
"295",0.0736764797524224,295
"296",0.0716879973631441,296
"297",0.0714185900716934,297
"298",0.0666494395670856,298
"299",0.0579257748915419,299
"300",0.0681921170336064,300
"301",0.0752672656638451,301
"302",0.076662410566,302
"303",0.0718804311427516,303
"304",0.0870281768275284,304
"305",0.0764122466525102,305
"306",0.0674255891448362,306
"307",0.0649496078472186,307
"308",0.0741447352828008,308
"309",0.0795008088152118,309
"310",0.0811140453342554,310
"311",0.06777838440745,311
"312",0.0603664766628981,312
"313",0.0694044498451341,313
"314",0.070924676704034,314
"315",0.0753634825536489,315
"316",0.0799305775896688,316
"317",0.0736027134702395,317
"318",0.0734102796906319,318
"319",0.0645519113693629,319
"320",0.0603215754476563,320
"321",0.014493470834111,321
"322",0.02741539913476,322
"323",0.0626115374249865,323
"324",0.0521527615033145,324
"325",0.0695648113281404,325
"326",0.0605108019976037,326
"327",0.0779132301334493,327
"328",0.0694044498451341,328
"329",0.074555260679297,329
"330",0.0657417935732698,330
"331",0.0724577324815744,331
"332",0.060542874294205,332
"333",0.0550969983313105,333
"334",0.0526691254785948,334
"335",0.0655269091860414,335
"336",0.0644556944795592,336
"337",0.0654018272292964,337
"338",0.0686250930377234,338
"339",0.0740100316370755,339
"340",0.0781024566833968,340
"341",0.0779677530376715,341
"342",0.0707707296803479,342
"343",0.0669060179398957,343
"344",0.0731152145619003,344
"345",0.0687341388461677,345
"346",0.0723422722138098,346
"347",0.0711748406175239,347
"348",0.0867715984547183,348
"349",0.0697957318636695,349
"350",0.0287014982284707,350
"351",0.0713223731818897,351
"352",0.0781281145206778,352
"353",0.0750908680325381,353
"354",0.0691895654579056,354
"355",0.0780671771571354,355
"356",0.0751582198554008,356
"357",0.0662741936968508,357
"358",0.0687630039131088,358
"359",0.0717040335114447,359
"360",0.0610784816474461,360
"361",0.046427856559989,361
"362",0.0454528587433106,362
"363",0.0636474726052073,363
"364",0.0667648998348501,364
"365",0.064907913861637,365
"366",0.0696931005145455,366
"367",0.0643883426566965,367
"368",0.0778458783105866,368
"369",0.0643370269821345,369
"370",0.0741158702158597,370
"371",0.0654755935114793,371
"372",0.0534324461377049,372
"373",0.0339613548710779,373
"374",0.0542695330789979,374
"375",0.0722588842426466,375
"376",0.0631760098451687,376
"377",0.0828010481354818,377
"378",0.0708252525845701,378
"379",0.0788304978162454,379
"380",0.0695840547061012,380
"381",0.0767073117812418,381
"382",0.0758638103806286,382
"383",0.070164563274584,383
"384",0.0669028107102356,384
"385",0.0723807589697314,385
"386",0.075418005457871,386
"387",0.0793115822652644,387
"388",0.0701902211118651,388
"389",0.0693338907926113,389
"390",0.0615884311634062,390
"391",0.0645230463024218,391
"392",0.0643177836041737,392
"393",0.0786893797111999,393
"394",0.0743884847369704,394
"395",0.0711203177133017,395
"396",0.0701421126669632,396
"397",0.0545549765187491,397
"398",0.0673935168482349,398
"399",0.0549206007000035,399
"400",0.0718740166834314,400
"401",0.0388844523993718,401
"402",0.0475535941706933,402
"403",0.0623260939852353,403
"404",0.0666141600408242,404
"405",0.0750972824918584,405
"406",0.0587211678472533,406
"407",0.0727624192992864,407
"408",0.0741415280531407,408
"409",0.0803988331200472,409
"410",0.067143352934745,410
"411",0.0748503258080286,411
"412",0.0715115997318371,412
"413",0.0664185190315565,413
"414",0.0759888923373735,414
"415",0.0579867122550843,415
"416",0.0775796782487962,416
"417",0.0644717306278598,417
"418",0.0791448063229378,418
"419",0.0753121668790868,419
"420",0.0769510612354114,420
"421",0.0757643862611646,421
"422",0.0693050257256702,422
"423",0.0765148780016342,423
"424",0.0731953953034034,424
"425",0.0837343519665786,425
"426",0.0785450543764942,426
"427",0.0718579805351308,427
"428",0.0681023146031228,428
"429",0.065645576683466,429
"430",0.0742120871056635,430
"431",0.0627943495156137,431
"432",0.0658572538410344,432
"433",0.072066450463039,433
"434",0.0688752569512133,434
"435",0.0680894856844823,435
"436",0.0582497050872147,436
"437",0.0697251728111467,437
"438",0.0608892550974987,438
"439",0.0598853922138791,439
"440",0.0277008425745112,440
"441",0.0422552507721646,441
"442",0.0663928611942755,442
"443",0.0510879612561525,443
"444",0.0581951821829925,444
"445",0.037874175056432,445
"446",0.0827208673939787,446
"447",0.0879871384959061,447
"448",0.0722813348502674,448
"449",0.0693274763332911,449
"450",0.0661972201850078,450
"451",0.0789908592992517,451
"452",0.0905272643867262,452
"453",0.0759888923373735,453
"454",0.0675346349532805,454
"455",0.0708028019769492,455
"456",0.0610111298245835,456
"457",0.0732370892889851,457
"458",0.0756521332230602,458
"459",0.0763288586813469,459
"460",0.0772814058904044,460
"461",0.0729644747678743,461
"462",0.0761235959830988,462
"463",0.0825220191550508,463
"464",0.0830255542116907,464
"465",0.0811493248605168,465
"466",0.0827721830685407,466
"467",0.070594332049041,467
"468",0.06676169260519,468
"469",0.07361554238888,469
"470",0.0818068069408427,470
"471",0.0765758153651766,471
"472",0.0640996919872851,472
"473",0.0560431310810478,473
"474",0.0538974944384232,474
"475",0.051379819155224,475
"476",0.0742954750768268,476
"477",0.0749914439130742,477
"478",0.0826823806380572,478
"479",0.0699464716576955,479
"480",0.071027308053158,480
"481",0.0190220791142094,481
"482",0.0259817674766835,482
"483",0.0578744592169799,483
"484",0.0523163302159809,484
"485",0.068641129186024,485
"486",0.053409995530084,486
"487",0.0835900266318729,487
"488",0.0678361145413323,488
"489",0.0649624367658591,489
"490",0.0758285308543672,490
"491",0.0812327128316801,491
"492",0.081890194912006,492
"493",0.0832564747472198,493
"494",0.0726982747060839,494
"495",0.0497986549327818,495
"496",0.068589813511462,496
"497",0.0754404560654919,497
"498",0.0698149752416303,498
"499",0.0732146386813642,499
"500",0.0757804224094653,500
"501",0.0710882454167004,501
"502",0.0705462236041391,502
"503",0.0770216202879342,503
"504",0.0845137087739893,504
"505",0.0854341836864456,505
"506",0.0753731042426292,506
"507",0.0741928437277027,507
"508",0.0672588132025096,508
"509",0.0717296913487257,509
"510",0.0785578832951347,510
"511",0.0692184305248468,511
"512",0.0625955012766859,512
"513",0.0269407291450613,513
"514",0.0219663159422053,514
"515",0.0625666362097447,515
"516",0.0707097923168055,516
"517",0.0772108468378816,517
"518",0.0780864205350961,518
"519",0.0938242964773361,519
"520",0.0625858795877055,520
"521",0.00973714924814358,521
"522",0.0547698609059776,522
"523",0.0696097125433822,523
"524",0.0593080908750564,524
"525",0.062852079649496,525
"526",0.0712518141293669,526
"527",0.072117766137601,527
"528",0.0783013049223246,528
"529",0.0708316670438903,529
"530",0.0707450718430669,530
"531",0.080190363192139,531
"532",0.0816560671468167,532
"533",0.0827978409058217,533
"534",0.0168732352419247,534
"535",0.0666654757153862,535
"536",0.0730959711839395,536
"537",0.0608956695568189,537
"538",0.0726597879501624,538
"539",0.0680766567658418,539
"540",0.0657674514105508,540
"541",0.0596384355300494,541
"542",0.0697893174043493,542
"543",0.0783141338409651,543
"544",0.0765148780016342,544
"545",0.0749497499274926,545
"546",0.0745071522343951,546
"547",0.0608860478678385,547
"548",0.069173529309605,548
"549",0.0852064703805766,549
"550",0.0743435835217287,550
"551",0.0669797842220786,551
"552",0.0619700914929612,552
"553",0.0510077805146494,553
"554",0.0627879350562934,554
"555",0.0673999313075551,555
"556",0.0688784641808734,556
"557",0.0722011541087643,557
"558",0.0787214520078011,558
"559",0.06016121396465,559
"560",0.0503214333673823,560
"561",0.0511809709162962,561
"562",0.0511328624713943,562
"563",0.0767714563744443,563
"564",0.0576050519255293,564
"565",0.0620085782488828,565
"566",0.0611939419152107,566
"567",0.0724865975485155,567
"568",0.0748310824300679,568
"569",0.0738881569099907,569
"570",0.0765180852312943,570
"571",0.0542887764569586,571
"572",0.0753121668790868,572
"573",0.0767618346854639,573
"574",0.0647507596082908,574
"575",0.0764314900304709,575
"576",0.0653440970954142,576
"577",0.0664890780840793,577
"578",0.0673293722550324,578
"579",0.0479544978782091,579
"580",0.0522361494744778,580
"581",0.0745712968275977,581
"582",0.0674801120490583,582
"583",0.075520636806995,583
"584",0.0673422011736729,584
"585",0.0718515660758105,585
"586",0.062319679525915,586
"587",0.0748310824300679,587
"588",0.0762871646957652,588
"589",0.0771883962302607,589
"590",0.0766303382693988,590
"591",0.0648213186608136,591
"592",0.0566043962715699,592
"593",0.0556261912252313,593
"594",0.0643787209677161,594
"595",0.0749016414825907,595
"596",0.064503802924461,596
"597",0.0781249072910176,597
"598",0.068868842491893,598
"599",0.0471174109369161,599
"600",0.0136275188258768,600
"601",0.0891224977955909,601
"602",0.0645743619769838,602
"603",0.0781826374248999,603
"604",0.0728137349738484,604
"605",0.0546191211119516,605
"606",0.0616782335938897,606
"607",0.0701805994228847,607
"608",0.0657802803291913,608
"609",0.0812295056020199,609
"610",0.0796483413795776,610
"611",0.0734808387431547,611
"612",0.075087660802878,612
"613",0.0742056726463432,613
"614",0.0731889808440832,614
"615",0.0663351310603932,615
"616",0.0732948194228674,616
"617",0.0648982921726566,617
"618",0.0385861800409801,618
"619",0.0513252962510019,619
"620",0.0663287166010729,620
"621",0.0610271659728841,621
"622",0.06473151623033,622
"623",0.0698245969306106,623
"624",0.071457076827615,624
"625",0.0753185813384071,625
"626",0.0547185452314156,626
"627",0.0729356097009332,627
"628",0.0650843114929439,628
"629",0.0702864380016689,629
"630",0.0605075947679436,630
"631",0.0610207515135638,631
"632",0.065671234520747,632
"633",0.0601676284239702,633
"634",0.0704532139439954,634
"635",0.0797638016473422,635
"636",0.0733140628008281,636
"637",0.0634678677442402,637
"638",0.0829614096184882,638
"639",0.081765112955261,639
"640",0.0290542934910846,640
"641",0.0439775330996524,641
"642",0.0704403850253549,642
"643",0.0793564834805062,643
"644",0.0577814495568362,644
"645",0.0485574570543129,645
"646",0.0766527888770197,646
"647",0.0689939244486379,647
"648",0.07564571876374,648
"649",0.068641129186024,649
"650",0.0765052563126538,650
"651",0.0799081269820479,651
"652",0.0786957941705201,652
"653",0.0811878116164383,653
"654",0.0659374345825375,654
"655",0.0584645894744431,655
"656",0.0563510251284199,656
"657",0.0357445745621081,657
"658",0.0496543295980761,658
"659",0.0515850818534721,659
"660",0.0487402691449401,660
"661",0.0667135841602881,661
"662",0.0723166143765288,662
"663",0.0766143021210981,663
"664",0.0734487664465534,664
"665",0.0682177748708874,665
"666",0.0743756558183299,666
"667",0.0595582547885462,667
"668",0.0562163214826946,668
"669",0.0637885907102529,669
"670",0.0613735467761777,670
"671",0.0628969808647378,671
"672",0.0784103507307689,672
"673",0.0701004186813815,673
"674",0.0696225414620227,674
"675",0.0739170219769319,675
"676",0.0716976190521244,676
"677",0.0266552857053101,677
"678",0.10990534599321,678
"679",0.108218343191983,679
"680",0.100572307682242,680
"681",0.0897414931199953,681
"682",0.0713448237895105,682
"683",0.0703826548914726,683
"684",0.0653280609471135,684
"685",0.0528198652726208,685
"686",0.0565947745825895,686
"687",0.0598020042427158,687
"688",0.0688239412766512,688
"689",0.0784231796494094,689
"690",0.0675025626566792,690
"691",0.0745167739233755,691
"692",0.0757836296391254,692
"693",0.079301960576284,693
"694",0.0609373635424006,694
"695",0.0735097038100958,695
"696",0.0432494919668038,696
"697",0.0554530008235845,697
"698",0.0491026860965343,698
"699",0.0588013485887564,699
"700",0.0790614183517745,700
"701",0.0682306037895279,701
"702",0.0784712880943113,702
"703",0.0671369384754248,703
"704",0.0770665215031759,704
"705",0.070289645231329,705
"706",0.0660849671469033,706
"707",0.0601066910604278,707
"708",0.0577622061788755,708
"709",0.0605909827391069,709
"710",0.0621593180429087,710
"711",0.0737534532642654,711
"712",0.066787350442471,712
"713",0.0807772862199421,713
"714",0.0633459930171554,714
"715",0.0630765857257048,715
"716",0.0690837268791215,716
"717",0.0149200323789078,717
"718",0.0679996832539988,718
"719",0.0876760372188739,719
"720",0.108628868588479,720
"721",0.0682370182488481,721
"722",0.086662552646274,722
"723",0.0810723513486737,723
"724",0.0636025713899655,724
"725",0.0643530631304351,725
"726",0.0692376739028075,726
"727",0.0520597518431708,727
"728",0.0653440970954142,728
"729",0.0695968836247417,729
"730",0.0755783669408773,730
"731",0.0719477829656143,731
"732",0.0705173585371979,732
"733",0.0800781101540346,733
"734",0.0837343519665786,734
"735",0.0649720584548395,735
"736",0.0602542236247936,736
"737",0.0608507683415771,737
"738",0.0652158079090091,738
"739",0.06193801919636,739
"740",0.068362100205593,740
"741",0.0803090306895637,741
"742",0.0791832930788593,742
"743",0.0764026249635298,743
"744",0.0695776402467809,744
"745",0.0837407664258989,745
"746",0.0642279811736902,746
"747",0.0643370269821345,747
"748",0.0622234626361112,748
"749",0.0513958553035247,749
"750",0.0632177038307504,750
"751",0.0673678590109539,751
"752",0.0672876782694507,752
"753",0.0763224442220266,753
"754",0.0634742822035605,754
"755",0.067752726570169,755
"756",0.0620181999378631,756
"757",0.094812123212655,757
"758",0.0879999674145467,758
"759",0.0948025015236746,759
"760",0.0976408997728865,760
"761",0.0618385950768961,761
"762",0.0861461886709936,762
"763",0.091537541729666,763
"764",0.0721722890418231,764
"765",0.0629899905248814,765
"766",0.0664986997730596,766
"767",0.0500295754683109,767
"768",0.0741607714311015,768
"769",0.0737213809676642,769
"770",0.0731953953034034,770
"771",0.0859056464464841,771
"772",0.0671209023271241,772
"773",0.0710850381870403,773
"774",0.0694653872086765,774
"775",0.0701838066525448,775
"776",0.0605043875382835,776
"777",0.0674320036041564,777
"778",0.0689618521520367,778
"779",0.072550742141718,779
"780",0.0753987620799103,780
"781",0.0758670176102887,781
"782",0.0707643152210277,782
"783",0.0714282117606738,783
"784",0.072066450463039,784
"785",0.0724449035629339,785
"786",0.0625602217504245,786
"787",0.0685705701335012,787
"788",0.075087660802878,788
"789",0.0625794651283852,789
"790",0.0597699319461146,790
"791",0.0722492625536662,791
"792",0.0663287166010729,792
"793",0.0551643501541731,793
"794",0.0481822111840781,794
"795",0.0564215841809427,795
"796",0.0544331017916643,796
"797",0.0853411740263019,797
"798",0.10279812506637,798
"799",0.10941463985521,799
"800",0.0582978135321166,800
"801",0.00765886442838171,801
"802",0.0560367166217275,802
"803",0.0360877481357416,803
"804",0.0342884922964108,804
"805",0.0422167640162431,805
"806",0.0441571379606195,806
"807",0.0577301338822742,807
"808",0.0611843202262303,808
"809",0.0693370980222714,809
"810",0.0780735916164556,810
"811",0.0773583794022474,811
"812",0.0807067271674193,812
"813",0.067169010772026,813
"814",0.0654467284445382,814
"815",0.0699176065907543,815
"816",0.0692537100511082,816
"817",0.064882256024356,817
"818",0.0726020578162801,818
"819",0.0788401195052258,819
"820",0.0754404560654919,820
"821",0.0698470475382315,821
"822",0.0678457362303127,822
"823",0.0708220453549099,823
"824",0.0580091628627052,824
"825",0.0420596097628969,825
"826",0.0650650681149832,826
"827",0.0626628530995485,827
"828",0.0662196707926287,828
"829",0.0693435124815917,829
"830",0.0644845595465003,830
"831",0.0639714028008801,831
"832",0.0615403227185043,832
"833",0.0460045022448523,833
"834",0.0530732364157708,834
"835",0.0146602467764375,835
"836",0.0228322679504394,836
"837",0.0160361483006317,837
"838",0.0289003464673985,838
"839",0.0580989652931887,839
"840",0.00817843563332218,840
"841",0.0724801830891953,841
"842",0.0437273691861626,842
"843",0.0439390463437309,843
"844",0.0533715087741625,844
"845",0.0468480036454655,845
"846",0.0604691080120221,846
"847",0.0641510076618472,847
"848",0.0510719251078519,848
"849",0.0691703220799449,849
"850",0.0855656801025108,850
"851",0.0798760546854466,851
"852",0.0693563414002322,852
"853",0.0764507334084317,853
"854",0.059247153511514,854
"855",0.0685866062818019,855
"856",0.0639008437483573,856
"857",0.078666929103579,857
"858",0.0836573784547356,858
"859",0.0792602665907024,859
"860",0.0763192369923665,860
"861",0.0791736713898789,861
"862",0.0768805021828886,862
"863",0.0736828942117426,863
"864",0.0428870750152095,864
"865",0.0648886704836762,865
"866",0.0445965284240568,866
"867",0.0585223196083254,867
"868",0.0603408188256171,868
"869",0.0629515037689599,869
"870",0.0158725795879653,870
"871",0.0123799064880877,871
"872",0.0626404024919276,872
"873",0.0242338273119147,873
"874",0.0229381065292236,874
"875",0.0269246929967607,875
"876",0.0502123875589381,876
"877",0.0298561009061161,877
"878",0.0925061250870242,878
"879",0.0475247291037522,879
"880",0.0652446729759502,880
"881",0.0696642354476043,881
"882",0.0494009584549261,882
"883",0.0592086667555924,883
"884",0.0650073379811009,884
"885",0.0836573784547356,885
"886",0.0741639786607616,886
"887",0.0598982211325196,887
"888",0.0771755673116202,888
"889",0.0593658210089386,889
"890",0.0694878378162974,890
"891",0.0764828057050329,891
"892",0.0652029789903686,892
"893",0.0570245433570464,893
"894",0.0611394190109885,894
"895",0.0563189528318186,895
"896",0.0709118477853935,896
"897",0.0723166143765288,897
"898",0.0794142136143884,898
"899",0.0837632170335197,899
"900",0.0759279549738311,900
"901",0.0722428480943459,901
"902",0.0709342983930144,902
"903",0.0573548880120394,903
"904",0.0675282204939602,904
"905",0.0412289372809242,905
"906",0.0574254470645622,906
"907",0.0578680447576596,907
"908",0.0391795175281034,908
"909",0.0220753617506496,909
"910",0.0392564910399465,910
"911",0.0269439363747214,911
"912",0.0200868793613713,912
"913",0.0187398429041182,913
"914",0.0399235948092527,914
"915",0.0516139469204133,915
"916",0.0392051753653844,916
"917",0.0447633043663834,917
"918",0.0528038291243201,918
"919",0.0303115275178541,919
"920",0.0844463569511267,920
"921",0.0555748755506693,921
"922",0.0849755498450475,922
"923",0.0739138147472718,923
"924",0.0751518053960805,924
"925",0.0744365931818723,925
"926",0.0732082242220439,926
"927",0.0758830537585893,927
"928",0.0656744417504072,928
"929",0.0646834077854281,929
"930",0.0497601681768602,930
"931",0.0575505290213071,931
"932",0.0577654134085356,932
"933",0.0607834165187145,933
"934",0.051581874623812,934
"935",0.0575120422653856,935
"936",0.0661394900511255,936
"937",0.0698117680119701,937
"938",0.0809697199995497,938
"939",0.0864155959624442,939
"940",0.0715565009470789,940
"941",0.0696674426772645,941
"942",0.0753442391756881,942
"943",0.0685545339852006,943
"944",0.0570630301129679,944
"945",0.0268188544179765,945
"946",0.0383648811944313,946
"947",0.0131047403912762,947
"948",0.0437947210090252,948
"949",0.0439550824920316,949
"950",0.0709984429862169,950
"951",0.047062888032694,951
"952",0.0418254819977077,952
"953",0.0376368400615827,953
"954",0.0464631360862504,954
"955",0.038178861874144,955
"956",0.0516716770542955,956
"957",0.0456132202263169,957
"958",0.0475407652520528,958
"959",0.061075274417786,959
"960",0.0625858795877055,960
"961",0.0674961481973589,961
"962",0.0654114489182768,962
"963",0.060594189968767,963
"964",0.0884233217296833,964
"965",0.0704083127287537,965
"966",0.0465529385167339,966
"967",0.0697636595670683,967
"968",0.0868357430479208,968
"969",0.0676821675176463,969
"970",0.0574158253755818,970
"971",0.0463765408854269,971
"972",0.0535446991758093,972
"973",0.0535318702571688,973
"974",0.0590322691242855,974
"975",0.0644941812354807,975
"976",0.0669348830068368,976
"977",0.0690805196494613,977
"978",0.0653184392581331,978
"979",0.075671376601021,979
"980",0.0757804224094653,980
"981",0.0585030762303647,981
"982",0.0756777910603412,982
"983",0.0501033417504938,983
"984",0.0425310725229355,984
"985",0.00715532937174188,985
"986",0.00564472420182237,986
"987",0.0416587060553811,987
"988",0.0367965458906296,988
"989",0.0785290182281936,989
"990",0.0433104293303462,990
"991",0.0485991510398945,991
"992",0.0593978933055399,992
"993",0.0404271298658926,993
"994",0.0519731566423474,994
"995",0.035183309371586,995
"996",0.0395579706279983,996
"997",0.055517145416787,997
"998",0.076229434561883,998
"999",0.132493864489479,999
"1000",0.122083197012709,1000
"1001",0.0609277418534202,1001
"1002",0.0439614969513518,1002
"1003",0.0690003389079582,1003
"1004",0.058968124531083,1004
