CD117,CD11c,CD123,CD127,CD14,CD16,CD161,CD183_CXCR3,CD185_CXCR5,CD19,CD194_CCR4,CD196_CCR6,CD197_CCR7,CD20,CD27,CD294,CD3,CD38,CD4,CD45RA,CD56_NCAM,CD57,CD66b,CD8a,HLA_DR,IgD,TCRgd,cell
0.10163020917317152,0.48123821225778635,0.00948189041210253,0.2643830549650386,0.12264253986307175,0.7759104062301622,0.029716659899862507,0.025358646632442736,4.170126795743484e-8,0.03892191038044949,0.249005558384339,0.21044106941914706,0.09280981833356297,3.285467289145139e-8,0.24602370923765238,0.07746106623122884,0.1711331843415421,0.15742414301824587,0.07374625753139266,0.13914022917545132,8.513662679245193e-8,0.0906818491060257,0.5595474287980942,0.09730651130750209,0.052928374681913505,3.546974763559646e-8,0.260198427824634,Neutrophils
0.267896282251129,0.5121757716949034,0.039236584935280726,0.2493981030359584,0.14293250553502818,0.8368897161494097,0.02768099385268447,0.012169242824502007,2.3906837918919073e-8,0.0885062271082986,0.30917983332140714,0.08417043176634269,0.07980259445255958,1.2037989129434014e-7,0.10830078512642292,0.02146334508407908,0.08150818964331147,0.20110147769385173,0.13744428371898634,0.1668833548652375,2.0805722304997984e-8,0.05999989804670074,0.7291110783682534,0.1831175913275327,0.18144691763203777,0.020583062612707606,0.19315688383324198,Neutrophils
0.5326742854847764,0.5260831123024144,0.06858500023685812,0.2741234158869753,0.13343998352405742,0.8840246485875946,0.04243911691036916,0.008461952411169553,4.1489186192759276e-8,0.16918988783392075,0.05470335951637978,0.2022888142533047,0.03758164633943665,1.1001335071138977e-8,0.08699062920907327,0.03457112716046892,0.024038683887695173,0.2861322401144973,0.07456681418072234,0.15585800836729594,8.27068372499022e-8,0.02369856727669741,0.7131042301660678,0.37644261670961215,0.15013949930487436,0.01502483597400855,0.15418443550766098,Neutrophils
0.17447931213110013,0.5687113250822255,0.004793971387426846,0.22460692615639966,0.061406952754152776,0.7728878123722546,0.032339126531423706,0.0012094740471101338,2.3939682536919093e-8,0.02380988154705601,0.23687547897664205,0.30347813625211895,0.06150551062719506,4.850418653158794e-8,0.061149869845672,0.01927575408317142,0.026166586197892732,0.3524124141130195,0.04789989970718882,0.2018821249534552,0.003588072242627369,0.03395817607036568,0.7154958171537777,0.0919800703751003,0.09279272457163124,0.016914482025722082,0.12998573359686139,Neutrophils
0.16078754902554943,0.5152969754711477,0.008849021378591062,0.1848412123279212,0.11115993374844678,0.7714851805669738,0.0392378310009663,0.02615991621508401,5.362384843927344e-8,0.028750494530171356,0.14509266637682833,0.2808132530820252,0.10515209697604973,0.0035982292743425444,0.20842285589094445,0.025053705614357442,0.20472946856861357,0.4046359224932163,0.09147423875865167,0.192985782453127,0.017821157918274082,0.07059094600880032,0.7124299469493834,0.12077098207660089,0.11494149190873987,0.018064726296717584,0.14386057484544576,Neutrophils
0.13570685860007212,0.4145447667880932,0.002944200150527811,0.14446555248292162,0.07706388429254633,0.7537676366291308,0.018571262886406852,9.914950553472283e-5,6.199520534329334e-8,0.0271145039498434,0.07625682666358469,0.22969401320187874,0.055680884660909466,6.971254750263754e-8,0.06307014321885324,0.013399764342432261,0.037711904440017825,0.4330165404946198,0.03257871896330925,0.19495552258702978,0.0019450029995851045,0.03071238899020667,0.7756154278506491,0.06357651361260191,0.24444976933278545,0.04270326578735967,0.10887575047541052,Neutrophils
0.2203013460131968,0.32907759454053903,0.037720088746614255,0.04339787396056205,0.04234101641745113,0.8463085375876697,0.012988682192771045,1.1217948831938028e-8,8.260771375243697e-9,0.0479636989979319,0.028078264897950542,0.23343489587062666,0.03960603503314827,2.5763527479284735e-8,0.036440440081174384,1.2603525511317753e-9,0.013073601983123349,0.3172664143443318,0.060447302960937845,0.17638574079528957,9.606053176969962e-8,0.01284610280562889,0.6568861882510887,0.25371343818034503,0.07956124332984583,0.0014022663076959298,0.09864270785152528,Neutrophils
0.6322619363393239,0.4129064572012307,0.0546649029801289,0.11847024386907773,0.0894008276649849,0.8600666913291515,0.02485465337327176,0.005940950977004043,2.7991274155969233e-8,0.17313898674195538,0.07289336344080272,0.23499874643400837,0.052559744011548705,1.9033604395595714e-7,0.1032007173742876,0.012760761029379078,0.03238861704611956,0.20570061780424917,0.0880992083458221,0.08028804139749796,9.415832996668562e-8,0.024710241363081083,0.7750944392310473,0.17077584755231376,0.25248225386914663,0.03443147426707737,0.16028281724155252,Neutrophils
0.12402109136607925,0.492012392682074,0.016618474730641083,0.25610937506270787,0.06487926601401678,0.7916441421691032,0.01581506772039491,4.545149531678451e-8,1.5692613599474588e-8,0.03707598279573665,0.0499241486574587,0.19263136001721926,0.013290093941981197,1.2129230380989353e-7,0.03828687693682273,0.024195539494072795,0.010305193469452537,0.10640576318634497,0.02675828769818431,0.07987429818707915,4.0080452352916176e-8,0.02620592895424904,0.7623331938962801,0.10218947419502404,0.23571759079016869,0.024376365235762948,0.19991053155638921,Neutrophils
0.28123568171089125,0.6389923123313831,0.0364550923766684,0.07176078588766652,0.07301736084099866,0.8508117431941151,0.015080616045856872,0,1.642690772696129e-8,0.059759523474153184,0.06350221011665158,0.14502074499319387,0.04296567867059015,0.0016298586297581886,0.07077652504436095,0.005679983317255703,0.03063764645589729,0.1825377137405437,0.06156266632411372,0.05485706823221486,9.751553700737808e-8,0.033145714391950035,0.8707938153654954,0.16195594541039232,0.32137031533911686,0.06938209567916827,0.27558511788546824,Neutrophils
0.1982317960946852,0.5018666303253232,0.05174793753268244,0.06000555478548311,0.05688004000423303,0.8692758257701588,0.020549941555105304,3.0798931638952486e-8,3.5807627312860614e-8,0.08652159861769257,0.03908792742032236,0.18937419508804507,0.03408005619867474,4.5327444914106405e-8,0.023559136339806313,0.0056694158240468365,0.009788769118282508,0.38164939185243335,0.0410237573108912,0.09319805070462944,9.199216632885575e-8,0.022342241586003172,0.8715388462986595,0.23522439196804415,0.34878857014426107,0.0911501959084649,0.3613301238091288,Neutrophils
0.2634847645822334,0.584540221943019,0.04436428228620371,0.09625861947641544,0.09372482210782643,0.8619979123068623,0.02602635341809026,0.004951423533753791,2.0845217932822643e-8,0.07584373632069959,0.3496730722462515,0.12856594068726312,0.0883799474006701,0.0070062749485416,0.08536786601723856,0.012064303137354146,0.056793645008069535,0.34818888246104207,0.10324891048826643,0.1875025389602444,1.322350172691488e-7,0.056384929766426804,0.8616253711662107,0.17094500561575543,0.339711197508251,0.08316511656583671,0.30711393909287615,Neutrophils
0.4463531188018301,0.6238634791012271,0.1195119175122803,0.05148010485866479,0.07383239551086695,0.9355759206341512,0.04971039708393528,0.017869799968295453,2.0044989415026638e-8,0.1741158526013749,0.11841212764461745,0.10202059827582989,0.06404630525226655,0.011206589027864419,0.11999524276430693,0.005003894730467183,0.07013282326891605,0.33298855959392487,0.29967389758397633,0.20146819952887957,2.2567904123423358e-7,0.048455891449503824,0.8731102232134906,0.40744627221224977,0.3433215879348099,0.06730807360805269,0.39970171389701525,Neutrophils
0.40084498308042366,0.7683510451902813,0.07909440821478343,0.09140157906093717,0.08757092657469856,0.9290801585826963,0.02651486823357682,0.004170046638614759,1.919635837820805e-8,0.13125603401743516,0.0919251096820666,0.2245991562271287,0.05910981708896187,0.022596699202952347,0.07490088282733086,0.006738591039233818,0.04661480893642891,0.29792115782105133,0.08356716714146761,0.20287476843130609,2.093424241735359e-7,0.03921722980551112,1,0.3325712419238943,0.41403401532991657,0.15503488970999987,0.3772748210706642,Neutrophils
0.5332273145680253,0.7796968566274961,0.08775859565696503,0.0680756045509584,0.056317623832464726,0.9332159584827782,0.022110830302153127,9.481431426456577e-9,6.83766942487491e-9,0.16744788103439245,0.07692876410979609,0.08014193305427593,0.043647533424048084,0.009635151720421805,0.06250838161947267,1.0600259224259343e-8,0.047189503100026356,0.13345440407383355,0.07968448950529208,0.21756107155798726,8.402165425856247e-8,0.028630506014661796,0.9784302021037129,0.33087755662131274,0.3639764818276125,0.1062893654591697,0.37212928062814704,Neutrophils
0.30425504980080836,0.7430561399615796,0.06742389480418814,0.07714141273572056,0.056394264232712835,0.9123571844414923,0.01791377183101957,0.001870055051733422,1.4074926360695443e-8,0.10239891844136656,0.07925194748311482,0.1603676662204111,0.04281166238308293,0.04782661835264188,0.07598792812445823,4.435874318437162e-8,0.06385551016295715,0.11865200907031449,0.08688791311191559,0.1925912244122969,2.983080112540664e-8,0.038999331197911685,1,0.26287329021611017,0.4830779311268175,0.22206626040623068,0.31434396232117995,Neutrophils
0.3932558743270453,0.7621338292836538,0.08505893401046861,0.16242011454964636,0.09586622937436526,0.9351998699597762,0.03843090761288553,0.006979878110703386,1.3646238948926607e-8,0.13186211599381933,0.1088461001478053,0.3197137681311736,0.07374356293411785,0.08377180886249366,0.07645490353974484,0.023228405918776986,0.06249704544317499,0.09687641681813104,0.08880230308172254,0.22843503356866168,3.222035265807829e-8,0.0400240507843594,1,0.2846201419109238,0.5433991919029217,0.2909371889494167,0.4189240812035991,Neutrophils
0.5782922295624853,0.6812648717431496,0.12424886294750154,0.1494684794826308,0.14117232449297765,0.954718204396774,0.0686460502029801,0.025392903392537955,0.0036755679361975594,0.17860061012522777,0.1727151870745575,0.36268497670113387,0.09505478469407845,0.15501492139268963,0.15823352728492507,0.03613120516030621,0.09665743823509046,0.18606745436820227,0.18967918490079047,0.25128393479893374,0.012682907513055088,0.1449888639715678,1,0.381145736050388,0.7267160325379105,0.3656609469685253,0.45467328792242284,Neutrophils
0.6025062194042684,0.7920014921078385,0.1329294829238629,0.28971111267910116,0.20325490912410887,0.9704240069488962,0.08193318887377794,0.05572720720992407,0.00814883901931393,0.20932849833319542,0.2188258928451727,0.44130735517082165,0.19790684371513032,0.07117672300561287,0.2429048886070864,0.10894876972713695,0.18904932497467775,0.16601187030002718,0.20107872837651836,0.2693561255803277,0.03166631749123312,0.09337299159533144,1,0.41103368375251026,0.4962747537583312,0.24035972531631566,0.5440302668405232,Neutrophils
0.8383608099098464,0.8107335531677691,0.1945597160539311,0.40042159768828234,0.2696327465224985,1,0.11797470562099831,0.04502136936344199,0.01985500114590511,0.267402692208819,0.23319748114580446,0.5553314520986673,0.22434223072724388,0.11361623423647657,0.12378626733238661,0.1954721104985227,0.07179483417983924,0.14776239312916128,0.20701545464513577,0.3065165549768294,0.04215626724512849,0.06866211246415664,1,0.47272816373534493,0.5763749196400937,0.3017659961665031,0.6487270994543202,Neutrophils
0.8109424207821082,0.8029207996088552,0.20734362789590008,0.3100552933930081,0.21416951449209326,1,0.12968827278003395,0.03770967781752003,0.016623243977848794,0.2794209577385772,0.3000196529409584,0.49373626922401825,0.2582747688873118,0.030027510157340304,0.22013571184676675,0.15017427733278094,0.07840062101844335,0.19183751779153463,0.30464896575342343,0.515118441015937,0.03398938513826103,0.05739308473300281,0.9614871723176756,0.5143157371389949,0.32835565292703073,0.11761818759516844,0.622129324007645,Neutrophils
0.9948959461329728,0.7507290372490103,0.27183846658397764,0.27556954664345445,0.22586155894204082,1,0.10454208532890456,0.02132534119405697,0.006787527385693553,0.3050413044318957,0.18512271916781248,0.454943742294964,0.16131831754194376,0.010402957668226895,0.08856562291851539,0.10318117943046176,0.03630645861659633,0.21876062915373085,0.2505145194707741,0.32453462213339446,0.01632707686898451,0.04356746257383383,0.8368428709387845,0.5758294348581466,0.17606155101990587,0.04926039962863225,0.6490115542476032,Neutrophils
0.7279021383142251,0.7666277629580092,0.17471586499,0.20507034497694354,0.13419663157200962,1,0.09448099710462307,0.01852421668068167,0.0029334147161910605,0.2468003252216157,0.20476355931196477,0.40020094155038366,0.15675242517182467,0.009315921584065984,0.12774636710357626,0.08105509992763217,0.045069407733678506,0.17679479279752938,0.24706941495486784,0.49206703112704475,0.014962277100280846,0.03713812732029172,0.8741688902469557,0.4729011544595832,0.21370463789262706,0.061956399508113005,0.546251613022858,Neutrophils
0.6198364147713338,0.7224884895089282,0.15048311869611508,0.21341619811958415,0.16378274388908945,0.9824755799411506,0.10169867573996297,0.041538077596708835,0.012377266519211701,0.22318802142012245,0.3112135237853219,0.3896308847435102,0.2660289099216447,0.013803683753741884,0.33050568339698405,0.09059747748965197,0.13362764870862384,0.2507016084931083,0.3115213524977654,0.46208987936938295,0.0305000996805941,0.07473505304636165,0.8203205683858281,0.432157967453892,0.2002971168498107,0.05760486693249953,0.5206185074294685,Neutrophils
0.8088601473424953,0.7138863479292111,0.20286734842751564,0.3281059791578518,0.2653295909913834,1,0.13548809170707787,0.07422072772801566,0.03572807986568031,0.27477566351967164,0.3746928562704809,0.47090325581636805,0.32687929089208456,0.030624227290786704,0.34660572568133635,0.1566989087437392,0.18170389570234258,0.3104793531302431,0.3427652205412247,0.3777475742737855,0.05770445738196775,0.09803909886565848,0.8131623056573085,0.5004220250861421,0.21377290680327657,0.07629572430240394,0.6150619337430461,Neutrophils
0.8760103206554384,0.574592967825285,0.1920026943727366,0.4536277969888846,0.31922462464546125,0.9838504040576993,0.12081924846076746,0.05595790042709242,0.023572926749169224,0.24291958637481112,0.3207449651297701,0.466713003317527,0.1937870508919325,0.03439835897761547,0.19551248074623787,0.23054063826383075,0.06630847905975173,0.3681921071457463,0.1842484778518691,0.2543586876080159,0.027792066502188757,0.035129788747290884,0.757092568902619,0.4487313972963555,0.12135177160991259,0.049277539609253296,0.6425977033209536,Neutrophils
0.8150917415669553,0.6604419109241636,0.22165442513070727,0.4581172857946695,0.5463987301056529,0.9898822385530743,0.26718583833601156,0.6517774115926955,0.04364982991266804,0.2176264224673046,0.26118754894805896,0.4108469794303067,0.09163166026169646,0.016327016141874876,0.12211672994228102,0.2293243195542286,0.043585195127902106,0.24649036366241803,0.16435506096439542,0.2571706306586003,0.04775070283679194,0.04819593496546395,0.7859873657222989,0.44542119285153303,0.156185986154944,0.03822261297214064,0.9768489771595843,Neutrophils
0.768648867176243,0.6041589069580614,0.23014851605641629,0.304202869674226,0.5675881347230473,0.9733487853946056,0.2952443187132908,0.7001321965847633,0.03984402792451909,0.19256224654245516,0.19676950385094277,0.29107776558278103,0.04295611037370233,7.9278483918773565e-05,0.07931136297853904,0.09970206698650541,0.029453311895873528,0.19183806111485951,0.13775201662075226,0.23360976523426963,0.03555659755744897,0.04108126932680738,0.71360458289728,0.4307164780875905,0.0811699785417385,0.009628813871189034,0.9998647537961258,Neutrophils
0.5775690859370816,0.5017652198137244,0.15044680851293438,0.3180761458355973,0.5132065917274691,0.9307801096356072,0.23059758796867386,0.632115734753624,0.039145913592843654,0.13741029115801853,0.36644216550835285,0.2812591304590968,0.06063650892475718,0.003109565131395369,0.15543135872761712,0.11966450710050246,0.062031617606720074,0.3083844899061941,0.1255661466766976,0.1895141767512354,0.044379826611438335,0.05988714501134828,0.6547162649123064,0.32250614259074467,0.07070991559955285,0.0066966339411515165,0.9190973266877361,Neutrophils
0.6437936694296166,0.5444337117310541,0.18244373124478308,0.13747941911369094,0.5410676667343389,0.9415969455479579,0.24056926265200756,0.6770357466131557,0.032273386669584396,0.15157901987128758,0.1736932703848255,0.19062314573686479,0.026641383282543285,2.0138208578406136e-7,0.07980902482915712,0.061845454429393223,0.03027675462791423,0.31596224420575975,0.11903401662238915,0.20220310562880472,0.03274931999177347,0.04241274514194419,0.6784638198003894,0.37492638385748517,0.07771505758527773,0.0011110022862881467,0.963471224475353,Neutrophils
0.331125800879374,0.055166778054869685,2.6402062351679864e-8,0,0,0.8282599958518408,0,2.433887640405032e-7,2.8755308231343747e-8,0,0,0.02448882519456029,0,1.9207897200423522e-8,0.014659173212576641,0,7.949342834122226e-8,0.013793550531011247,0,0,0,0,0.43334080218672605,0.01202322713777981,0,5.083687269572759e-9,0.04833368551035385,Neutrophils
0.2664100041826092,0.1333409052411156,0.036025284800750776,0.02463444728257176,0.050030299807898894,0.8053047582376789,0.008664851540651098,0.00828100611403202,2.0025881802042682e-8,0.047232197575095586,0.06771718960419454,0.06530420045520065,0.04332791539534583,3.905903827699389e-7,0.2906345460215862,1.5122167056917363e-8,0.06112263817321328,0.17124199270425555,0.1394276053347569,0.05461725183090735,1.2921331801892972e-8,0.02258072947833308,0.4386978588648784,0.12552235070874665,0.039857603195601554,2.6518351817577693e-8,0.18237281164837138,Neutrophils
0.5381037924622527,0.1580556422663745,0.07219246349079528,0.10046124783056033,0.05581911781580511,0.8656771330907344,0.02731422176590419,0.010070454586097507,2.8352073424080182e-8,0.09059048674752332,0.09175440528538684,0.1996189946084058,0.027305480414488537,1.9052471406276198e-7,0.29069688964289053,3.8564087106113924e-8,0.04644124195802844,0.14444050182452578,0.1663553470103875,0.0918371444490691,6.107111006594324e-8,0.020321756259189867,0.42664532027919905,0.20779823128214647,0.03280296014506008,3.4127422844147524e-8,0.4069435967801111,Neutrophils
0.9210426035892412,0.39564380053249276,0.0730871534981823,0.10516552691207653,0.06801661158324562,0.8703551135563312,0.020939321026576193,0.006884057891897092,4.170085352095951e-8,0.11371117073359477,0.05200319613522052,0.1798517697063749,0.017226627537763748,1.8766193367649776e-7,0.1545966882267371,3.5466595516515995e-8,0.031008937614807632,0.149082010306106,0.07752737778991768,0.13195992736210352,6.69101366356472e-8,0.01855971484469711,0.4670934872864386,0.20314221417910341,0.030652319833887075,5.7168464686280297e-8,0.21792815827464546,Neutrophils
0.5118295027064748,0.24784650473498424,0.051629432512758554,0.029773900595985225,0.022483996346209636,0.8697374323647777,0.013449813991336702,0.0038865072713581772,3.407887853760512e-8,0.05737816512000513,0.008211612880171677,0.15505624446995375,0,2.1199698501927475e-7,0.04541492766734673,3.9036094519177986e-9,0,0.06730812182212352,0.054260714551541356,0.07321007334725207,9.179873616638514e-8,0.006601480257658513,0.5083255015107364,0.13422787730842908,0.014467707204425893,6.801094035474299e-8,0.47456620933488425,Neutrophils
0.1812911629273124,0.352112782260353,0.05548894088180252,0.03604364552592814,0.04674174526886402,0.8784069567523539,0.020264026542400653,3.3801979824708604e-8,1.673211775470489e-8,0.08577431140197432,0.036658862552774556,0.06451413852947466,0.012259562804854312,1.1368412346368613e-7,0.07780428910775636,1.3416880226730247e-8,0.015773528842712534,0.12759442574821034,0.05794421994516614,0.12287528318340996,4.739580461188682e-8,0.01826314123997865,0.5800084952436783,0.4080777030124896,0.044292552372059583,8.630465233570572e-9,0.3813927109644635,Neutrophils
0.1980405338363806,0.5211911853406473,0.04481747486285358,0.020753513080833754,0.04189272184016316,0.8618927828828244,0.01485553201615146,0.002946535783983831,2.578098183265282e-8,0.05931059112248628,0.06584245716635609,0.047069970741272185,0.025932994337374445,2.4063126879129612e-8,0.08683688083976195,0,0.03532236366426323,0.1724323690734206,0.22630894766827334,0.07765615212241292,4.075653203996058e-8,0.030291552684752577,0.690190884185529,0.12227316108894505,0.10678342994373191,0.004143566176336228,0.36956846757393147,Neutrophils
0.26777491859368313,0.5885985978736338,0.044876064853377265,0.05261818677362143,0.048977119152593555,0.8686879364183705,0.015245280403666366,0,2.2683301325161405e-8,0.14358501092052242,0.037871243439981966,0.061237618011615945,0.01401321370512299,1.7843162820282854e-7,0.053135049867589136,2.6569922177184867e-8,0.013322865999415035,0.1216434462221478,0.04804267135368554,0.08552908579869599,1.8704034430568904e-8,0.0225769187398378,0.6894942731093864,0.24910124783493753,0.07761254385232924,0.0010626843451713027,0.18407232703722978,Neutrophils
0.10900245721857413,0.5746869912179395,0.010746913240017161,0.0958628239429768,0.06439973979735175,0.8001434925451412,0.015233398910575256,2.1161173948649864e-8,3.756187157443131e-8,0.02958200184790451,0.05485602436352376,0.2149092953989847,0.022147882756268923,2.2009096680466585e-8,0.05067266869347717,0.01495498288440187,0.01809947758912373,0.13791155807704242,0.027225048481011472,0.16405662804254878,3.603472605228388e-8,0.02899838445778348,0.6555583662084425,0.09217048326380212,0.07677498451150677,2.4053862329970073e-8,0.144485626728228,Neutrophils
0.1889760783278304,0.5498123608049889,0.014718521077833974,0.20839137494672205,0.09252186119437844,0.801311058301929,0.020595315061067012,6.542117641319146e-4,2.047200664427962e-8,0.05060407770713815,0.33354779128312156,0.21157590188720607,0.0311965535735997,1.716023759118075e-8,0.05495153395103594,0.036488668500819214,0.021627680062836288,0.11462729388850743,0.03494628000135447,0.08847469171504335,1.83559623303743e-8,0.03432529283230093,0.6100983876831613,0.12700339215389767,0.055797847807059466,2.2025614597373405e-8,0.2834218128252329,Neutrophils
0.1745866877521378,0.5250998563017374,0.013919148083146359,0.25523030118887047,0.07928714906395379,0.8077643424146632,0.018120783555184934,7.595843310263142e-8,8.801296713964727e-9,0.054178300144495345,0.04529088840096718,0.07989244479740991,0.018078035685398754,2.3078541940183742e-10,0.03536290436479156,0.032741732687059606,0.012365129127272898,0.08054022769425066,0.020465288218784985,0.14275245656403468,4.448691964191509e-8,0.02416205254251508,0.5989049708822902,0.12829962951604718,0.04890235235184314,2.0848895804284918e-8,0.30580355851059793,Neutrophils
0.20923659642039272,0.6177936015628623,0.04683796608146101,0.2287725990671163,0.11633182146608155,0.8654119147264993,0.038525836318974,0.013944251876941647,2.2434927972956887e-8,0.06683442907383387,0.1039283957094265,0.11902117962655728,0.05410776745399511,2.234755280665455e-8,0.25167592951545625,0.036600935422656716,0.07602168460978571,0.19523928537818117,0.09556948231985346,0.17078020035753955,3.758409182510349e-8,0.04955195490510679,0.6563711163255331,0.2340378816617672,0.07494511926045144,0.0020544788127470847,0.377286600404028,Neutrophils
0.20509652864938796,0.5994939974763973,0.03116670018664272,0.25504271491826636,0.06250809789462264,0.8347634326435951,0.025408289337612258,8.889821928040731e-9,1.2032199016174669e-8,0.06971255489201877,0.03371742472663984,0.13683721956760841,0.027011190781083477,5.498353307305121e-8,0.03692804518759228,0.03238772990255565,0.009133158075889788,0.3321867590037253,0.030306505982807718,0.19108212089039497,1.1177757449005932e-7,0.020593739616443837,0.7269141488671016,0.129733005684987,0.1329600169570294,0.014898029708716155,0.2582808450353915,Neutrophils
0.30072952916734236,0.6356858030124662,0.03193371163629174,0.18692355030590407,0.16731505513364878,0.8326668516156189,0.03665022313172409,0.0027950322393002196,1.9976279455048406e-8,0.07126049710040362,0.06381944174002452,0.31923231779634614,0.05140211881779179,8.954962303516354e-8,0.06245163000377964,0.04226340139856805,0.021206992188384097,0.37209330656109946,0.045140457214809,0.11999030197098001,3.440868322718343e-8,0.024757504054723163,0.7210472598506347,0.2233859904467135,0.07608019831472797,0.017865859945820815,0.21686509004844204,Neutrophils
